Datetime,Tweet Id,Username,Location,Language,Hashtags,Text
2023-03-21 05:39:39+00:00,1638052733101182979,nliaffxxt,Anywhere,in,,"b'@Panji2018 @Sunsetz94 @xxnitttnottt Trus maksud lo cowoknya benar gitu? Trus lo membenarkan cowok bebas seks sana sini, kalaupun kejadian MBA tinggal salahin ceweknya aja karna yg hamil cewek, bukan cowok? Sick'"
2023-03-21 04:32:05+00:00,1638035729615040512,weirdmuggIe,canbek,in,,"b'@tanyakanrl kalo MBA gini nasab anak sepenuhny ke ibu kan krna blm sah, jdi si bapak disuruh bertanggung jwb jg bisa dibilang gak bisa wlwpun dari spermanya, klo udh gini berat bgt dipihak cewek, huffttt pentingnya hindari seks bebas. Aplgi klo suka sm suka udh bye.'"
2023-03-21 04:09:33+00:00,1638030055610925056,jjksdazai,still with you ,in,,b'ni yang diharapkan org org dr seks bebas tu ntar hasilnya emas perak atau gmn dah'
2023-03-21 03:46:36+00:00,1638024282612834310,herbalcenterori,Indonesia,in,,"b'kanker serviks disebabkan oleh human papilloma virus. ini bis timbul karena seks bebas, kebersihan organ intim dan paparan radikal bebas.'"
2023-03-21 03:09:24+00:00,1638014919663816704,bmp294,"Kota Yogyakarta, Yogyakarta",in,,"b'@Kaukaba20 @tanyarlfes Mungkin yg dakwah tentang nikah muda tuh mikir kl anak"" muda jaman now banyak yg terjerumus ke seks bebas kak, jadinya mereka kasih solusi nikah muda, tp menurutku itu kurang pas, karena nikah bukan solusi dari segala permasalahan, wkwkwkw yg ada nambah masalah kl masih sama"" ego'"
2023-03-20 16:16:59+00:00,1637850733814087680,raymonddarmawan,"Jakarta Barat, DKI Jakarta",in,,b'@unzeltedbutter bisa gak kalo reply gausa All????\nkan teh cita sama temen kko jadi baca yaaa bangsaddd wkwkwk\n\nseks bebas itu enak kak'
2023-03-20 14:35:55+00:00,1637825299420450817,telisik_id,Indonesia,in,,"b'Alshad Ahmad Dituding Hamili Mantan Pacar, Pandangannya Tentang Seks Bebas jadi Sorotan\n\nhttps://t.co/w5fkZcdA3z'"
2023-03-20 13:16:30+00:00,1637805313352146945,danielorobertoo,UK,in,,b'Ngga makan babi ngga makan yg pake angciu tapi seks bebas'
2023-03-20 12:26:33+00:00,1637792744419782658,alterrrego_,,in,,b'Semoga Bapak di atas bisa setidaknya bangga melihat anaknya setelah dewasa tidak kecanduan narkoba atau seks bebas tapi kecanduan kpop'
2023-03-20 11:11:40+00:00,1637773897457352711,alltimekwan,saturn,in,,"b'@aishozu @addien90s Kota pompeii pun ada, yang buat seks dan prostitution bebas tu. Yang femes ceritanya tapi tak tahu lokasi tu lembah muhassir, time tentera gajah kene serang dengan ababil'"
2023-03-20 08:16:41+00:00,1637729862097195009,jaksapedia,,in,,"b'@KejaksaanRI larang Children of God. agama baru yang dibawa oleh David Berg mulai 1968 di Huntington Beach, California, Amerika ini mengajarkan seks bebas. https://t.co/siFkPQWdBo'"
2023-03-20 07:42:26+00:00,1637721242328522752,Concrete_buster,,in,,b'@selphieusagi Seks bebas sih.'
2023-03-20 06:24:47+00:00,1637701700290220032,barkanone,,in,,b'@tershanjung13 seks bebas juga kak indra?'
2023-03-20 06:22:17+00:00,1637701071782150144,PuckFussy0,,in,,b'@SayaBerani_id Bahaya seks bebas\n- Sains=penyakit HIV/AIDS\n- Agama=dosa\n\nMelawan HIV/AIDS\n- Sains=pakai obat\n- Agama=jangan seks bebas\n\nSeks bebas\n- Sains=bisa asal aman dan sehat\n- Agama=tidak boleh krn dosa'
2023-03-20 06:11:35+00:00,1637698382285398022,Suara_sumedang,"Sumedang, Jawa Barat",in,,"b'Alshad Ahmad Bicara Soal Seks Bebas, Warganet: Save Tiara Andini! https://t.co/qco2c9Gkh7'"
2023-03-20 00:57:21+00:00,1637619299451027457,HugoDeMeyyer,,in,,"b'@never_alonely Semua manusia yang hidup memiliki memori sel yang tersimpan didalam Sel tentang perbuatan/tindakan buruk, semua itu hanya bisa di KENDALIKAN.\n\nContoh : Memori ttg perselingkuhan, korupsi, pembunuhan, bullying, seks bebas dan seterusnya.'"
2023-03-19 23:42:04+00:00,1637600356808138752,ilhamwahh,Indonesia,in,,"b'@tanyarlfes Katanya \xe2\x80\x9cnunggu etikat baik\xe2\x80\x9d etikat baik atau gamau rugi nanti gabisa dapet duit yg lumayan gede dari keluarga laki? Inget tuhan dan percaya skenario tuhan? Nah itu udah ditunjukin skenario tuhan kalo seks bebas bisa bunting dan bikin idup ribet, kocak nih dunia lama-lama https://t.co/ShJA2l42ql'"
2023-03-19 23:16:56+00:00,1637594028547149824,Kenzo_Hamtaro,Jakarta » Indonesia,in,,"b'Barusan nonton TV, ada beberapa berita tentang Seks Bebas di kalangan Pelajar.\n\nAda yang cewenya dibunuh karena takut hamil &amp; dikubur di rumah kontrakan\xe2\x80\xa6 Ada juga yang langsung membunuh bayinya setelah melakukan proses melahirkan sendiri &amp; sebelumnya pernah gagal aborsi. \xf0\x9f\x98\xb7'"
2023-03-19 20:26:54+00:00,1637551238790389760,ayambakar_7,,in,,b'Bukan seks bebas'
2023-03-19 20:09:24+00:00,1637546833978470400,ayambakar_7,,in,,b'Seks bebas'
2023-03-19 19:19:12+00:00,1637534203205283840,arisdogonzalez,,in,,"b'Aku sudah jelaskan pada mereka menjadi gay itu bukan tentang seks sana-sini, seks bebas, dll. Menjadi gay adalah tentanh mencintai orang yang kusayang, komitmen, saling memberikan support, selayaknya manusia pada umumnya, sama aja kok\xe2\x80\x9d'"
2023-03-19 17:54:49+00:00,1637512966231949312,dcaitlynnzee,,in,,"b'@18fesss Kita udah tau resiko seks bebas bisa kena penyakit menular seksual yaa sebisa mungkin buat ngehindarin. Prinsip aku nikah gak cuman skdr yg penting karakternya, yg penting dia cinta. Tapi pikirkan juga kesehatan diri sendiri dan efek jangka panjang apalagi klo ntar punya anak :)'"
2023-03-19 16:14:17+00:00,1637487667901534208,angkatari_,,in,,"b'Perempuan harusnya bisa berpendapat lebih bebas mengenai seksualitas si. Bukan karena dia ""nakal"", tapi bisa jadi dia teredukasi untuk mengenal dirinya sendiri dan edukasi seks itu sendiri.'"
2023-03-19 15:49:12+00:00,1637481354630660108,AzimAiman96,,in,,"b'@Wyatt7Shayne Kannn. Setuju. As if jadi gay ni je wajib seks bebas, wajib mabuk2 semua bagai. \n\nPadahalkan ada pilihan untuk setia, untuk being sober. \n\nMana laa org tak pandang serong kat gay kan hmm.'"
2023-03-19 15:28:22+00:00,1637476111863914496,aellyu,s e q u o i a,in,,b'@zxxdxn ii seks bebas'
2023-03-19 15:00:04+00:00,1637468990166663168,indisparti,south jakarta,in,,"b'tadi gue abis ngobrol ama bokap trs gue nanya, ayah mending pilih aku peminum apa seks bebas'"
2023-03-19 13:38:56+00:00,1637448572047331328,munkisaint,,in,,b'@MentalHealerid masih pengen seks bebas'
2023-03-19 11:13:09+00:00,1637411882708635650,ABCMocca__,"Bekasi Selatan, Indonesia",in,,"b'@Askrlfess AYO BANYAKIN SEKS BEBAS, HAMIL, TRUS LAKI GAK TANGGUNG JAWAB, BIKIN THREAD DI MENFESS.\nKAN JADI HIBURAN JUGA BUAT GW, YA LUMAYAN LAH BUAT PELAMPIASAN MISUH-MISUH WKWK.'"
2023-03-19 11:11:27+00:00,1637411456433131520,Doxtox7,,in,,b'@mhmmdaidilali Kalau xamal seks bebas xpanggil gay la pula kan. Gay tu kalau dah jolok jantan sama jantan kan..'
2023-03-19 10:41:49+00:00,1637403997182246913,raiyadiaries,,in,,b'maaf gak respect sih kecuali lo diperkosa ya. kalo mau sama mau udh tau bakal hamil kenapa mau. lo kira anak datengnya dari botol kinderjoy?\n\njujur udah muak sama orang yg seks bebas nya dalam keadaan sadar tapi hamil terus spill sana sini minta keadilan.'
2023-03-19 10:19:57+00:00,1637398494913654784,picangoyen,,in,,"b'@tanyakanrl kebijakan publik sana gak bisa dibandingin sama disini. kalo disana, kebijakan publik ya buat kebaikan publik tanpa embel2 agama. makanya ada kondom gratis gunanya buat mencegah penyakit seksual.\n\nheran gw sama pola pikir kalo disediakan berarti mendukung seks bebas kek ????'"
2023-03-19 08:42:09+00:00,1637373885816635394,galihsaskara,,in,,b'@DOYEONxFUN Kalo udah cukup baru boleh seks bebas'
2023-03-19 06:53:02+00:00,1637346423120478210,mSidekJ,"Pahang, Malaysia",in,,"b'@_StevenHi Aku pernah tny kwn yg perform time hubungan kelamin (seks bebas). Dia kata size is second, 1st mental kena kawal time jimak.'"
2023-03-19 05:14:54+00:00,1637321726907514881,memosntn,"Bali, Indonesia",in,,"b'@AREAJULID bapakmu ngedoktrin kamu dilarang makan babi, pas gedenya malah NGELONTE , SEKS BEBAS, MABOK, NARKOBOY \n\nmemang anak dajal anak dajal'"
2023-03-19 05:06:19+00:00,1637319569546309637,SUKISUKICV,"Birmingham, England",in,,b'@txtdrimedia Biar org pada takut resiko hubungan seks bebas sejenis / straight gak hanya terkena virus HIV tapi bisa kena HPV ( Kutil kelamin bibir ketiak alat vitalnya tumbuh kutil putih mirip kembang kol ) gak ada obatnya buat hpv'
2023-03-19 04:54:03+00:00,1637316479283769344,oikawatoorusgf,saya aslinya anime,in,,"b'@Rangga99435410 @luxurysw1n @tanyakanrl beda konteggggssssssssss. seks bebas tuh udah jelas dilarang agama, kecuali kalau ga punya agama aja seh. kalau skydiving ga tau dilarang agama apa engga, wkwkwk.'"
2023-03-19 04:36:29+00:00,1637312059678556160,dppappdki,,in,"['dkijakarta', 'dppappdki', 'pikremaja', 'genredki', 'keluargajakarta']","b'Kesehatan reproduksi : Pernikahan dini, Seks bebas, dan NAPZA), namun juga dapat berperan dalam mencegah terjadinya tindak kekerasan, dengan melakukan pendekatan dari remaja, oleh remaja, dan untuk remaja.\n\n#dkijakarta\xc2\xa0#dppappdki\xc2\xa0#pikremaja\xc2\xa0#genredki\xc2\xa0#keluargajakarta https://t.co/5FhL240IbU'"
2023-03-19 04:21:18+00:00,1637308239409987585,itsayilua,she/her,in,,"b'@bolangwebberII @shahnazkhania @tanyarlfes Kan disini ceritanya zina antara 2 orang, maksudnya yang dikasi warning ya harusnya keduanya wanita dan pria. Bukan hanya wanita yang gabole seks bebas dalam islam, pria juga gaboleh. Anak gabisa make nadab bapak pun kesalahn dua orang yang zina, bukan cuma wanita sj'"
2023-03-19 04:10:19+00:00,1637305474336047104,bolangwebberII,"Jakarta Capital Region, Indone",in,,"b'@itsayilua @shahnazkhania @tanyarlfes makanya jgn seks bebas para wanita,dlm islam allah sudah menjadikan kalian mahluk mulia u/menjaga kalian daripada hal2 yg merugikan diri sendiri.\nkalo sudah begini aturan dlm agama islam artinya kalian jgn murahan,kalo murahan rasakan akibatnya anakpun gak berhak memakai bin ayah'"
2023-03-19 02:29:45+00:00,1637280167499554817,iyon_iYonn,"Bandung, Jawa Barat",in,,"b'seks itu kan kebutuhan dasar manusia, sama kaya makan. lu lapar ya makan dan lu sange ya salurin, itu manusiawi.\n\npra revolusi agraria, sapiens itu bebas mau ngewe sama siapapun. tapi pasca revolusi agraria, mulai deh muncul aturan, hukum2, norma2 yang njelimet soal seks ini.'"
2023-03-19 02:15:47+00:00,1637276651003473920,whiskeyyblues,nowhere,in,,b'@tanyakanrl Tinggal bandingin tingkat seks bebas suatu lokasi atau daerah yg ga disediain kondom sama sekali dgn yg diberi kemudahan akses ke kondom. \n\nNanti kan bisa keliatan tuh ngaruh apa ngga nya kondom terhadap minat seks bebas'
2023-03-18 22:32:38+00:00,1637220493454630913,rambutponimail,,in,,"b'@makannyague @shahnazkhania @apraenple @tanyarlfes Gausah ngomongin moral mba. Yg cewek juga sama gak bermoralnya kok. Di islam yg cowok ga wajib tanggungjawab, krna anak diluar nikah itu anak ibunya, tanggung jawab ibunya. Jadi yaa udah tanggung sendiri aja, toh si cewek juga yg mau buat seks bebas, udah resikonya dia kek gini.'"
2023-03-18 21:57:04+00:00,1637211543476789248,8612fan,Indonesia,in,,"b'@sla__met @Oposisi_Militan @maarifinstitute @YahyaCStaquf @AlissaWahid @yennywahid @savicali @GUSDURians @BuyaSyafii @IBTimesID @hariankompas @Haidar_Bagir @ulil @MShofan @rohimghazali @Fajar7919 @DrRizalSukma @RajaJuliAntoni Indonesia tanpa JIL, founder JIL aja udah ilang entah kemana dan JIL gk lanjut tanpa alasan jelas sejak 2018.... masih aja.\n\nIndonesia tanpa pacaran masih jelas juntrungannya krn msh ada lawan yg sepadan, alias geng2 FWB, geng pecinta seks bebas'"
2023-03-18 20:07:33+00:00,1637183981719265285,NurulfitriahAr,"Negeri Fir'aun, Mesir",in,,"b'Mampus lu, hamil Sono, suruh siapa seks bebas.\nSekarang bawa2 Allah gak tidur! Dihh, gblk! Kemaren2 lu kemane ajeee?? Emg lu pikir dulu pas lu ngelakuin itu Allah lagi tidur?!! Hah?!! Aahh elu! Jadi cewe suka jadi2an gak jelasss'"
2023-03-18 20:04:44+00:00,1637183274325016577,jikellion,IN YOUR AREA,in,,b'@BearHugKaos @meowrid @tanyarlfes Pengaruh seks bebas yang udah ga ada batas bikin mereka cari dan cari lagi makanya jadi bi'
2023-03-18 19:52:32+00:00,1637180203935072256,CharmingDevilll,,in,,"b'@cissbulgel @fleurubyy @tanyarlfes Terlepas mereka seks bebas dan itu aib bgt, tanggung jawab si cowok harus ada lah'"
2023-03-18 19:52:06+00:00,1637180094799298561,CharmingDevilll,,in,,"b'@cissbulgel @fleurubyy @tanyarlfes Knp kalo di kasus kyk gini selalu cewek yg disukur2in dan disuruh nanggung akibatnya ya? Pdhl bikinnya berdua. Emang ceweknya jg salah sih mau2an aja seks bebas, tp tetep miris aja liat replynya malah lebih condong maki2 pihak cewek doang.'"
2023-03-18 19:29:42+00:00,1637174458787201024,szaaas_,,in,,"b'@tonymontanaSG @dwiiiiiiii_ @its_bucinsuga @srhdamanda @tanyarlfes Ya kalau gt kita sebagai cewek jgn mau diajak seks bebas lah. Cowok ngajak seks sebelum nikah aja udh redflag, udh jelas gk bertanggung jwb. Itumah kebodohan diri sendiri, udh tau diatur agama masih aja dilakukan, kalau gk mau ngurus anak ya jgn seks, dikira anak jadi tiba2 apa?'"
2023-03-18 16:06:08+00:00,1637123228920590338,justcallmelulla,📍INDONESIA,in,,"b'@tanyarlfes mas senenh aja lu diem diem bae, pas kek gini lu koar koar ke sosmed seolah olah paling tersakiti dan sipaling punya Tuhan. pas lu seks bebas inget Tuhan ga'"
2023-03-18 14:44:43+00:00,1637102737551925248,ayiiyaya,,in,,"b'Dipikir2 keren bgt ya Islam tuh ngelarang seks bebas, judi, alkohol yg wow gausah ditelisik lbh lanjut jg udh jelas emg merugikan diri sendiri. Konsepnya tweet menjelang ramadhan bgt ga ni \xf0\x9f\x98\x87\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb'"
2023-03-18 13:58:34+00:00,1637091123905826816,leadetr,,in,,"b'@tanyarlfes sorry ya kenapa pas lagi seks bebas ngk inget Allah? skrg udh kejadian bru manggil manggil nama Tuhan? kita jdi umat maunya enak doang, pas mslh bru manggil manggil, namanya perbuatan sepaket sm resiko jdi terima, mknya ada edukasi hs sblm nikah tuh resiko jir'"
2023-03-18 13:50:40+00:00,1637089136258711552,rizkymhrrm,Jakarta Capital Region,in,,"b'@BandoAlfahri @tanyarlfes Goblok, siapa suruh seks bebas.\nNgelakuin secara sadar kan? Udahlah gausah bawa2 tuhan untuk cari pembelaan. Stay SingL kalo kata mangotss @otongkoil'"
2023-03-18 12:43:50+00:00,1637072317733036033,Retnanana3,"Yogyakarta, Indonesia",in,,"b'Aku bukannya gak membela perempuan ya, tapi kenapa pas seks bebas mereka gak mikir dampak kedepannya. Setelah melahirkan baru merasa tersakiti dan paling menderita karena udah ada anak yg gak diakui, sebenarnya yg merendahkan diri itu siapa?'"
2023-03-18 12:35:56+00:00,1637070328047484928,Rey_sthg,"Kota Medan, Sumatera Utara",in,,"b'@agent_pin @Tita83079013 Babi itu tergantung agama apa yg mengharamkan, klo seks bebas dan alkohol smua agama jelas, jadi gausahlah ngurusin dosa orang'"
2023-03-18 12:35:03+00:00,1637070108928655360,Rey_sthg,"Kota Medan, Sumatera Utara",in,,"b'@agent_pin @Tita83079013 Hahaha bener pak, dosa orang ya urusan pribadi kan gitu pak, di Indonesia terutama kota-kota besar seks bebas dan mabuk alkohol ga bilang haram'"
2023-03-18 12:28:32+00:00,1637068468402143234,alzrgnny,Jkt,in,,b'gue si ga peduli ya org mau seks bebas kek mau apa kek.\ntapi kalo yg dipamerin disosmed keimanannya tapi yg diumbar lewat congor justru kebalikannya bgt tuh kaya enek aja gt wkwkwkwkwkwkwkwkwk'
2023-03-18 12:20:24+00:00,1637066418540904449,agnmgt,,in,,"b'@alan_ndi13 @pawjisng @produkbuah @dinokuninggms @pandu_azas @convomfs Gak nemu bang, ada di google kota paling berdosa karena seks bebas wkwk'"
2023-03-18 11:58:10+00:00,1637060826443165696,atO2AM,,in,,"b'@tanyarlfes padahal udh banyak bgt bukti kalo seks bebas tuh yang paling di rugikan pihak perempuannya, tapi kok masih banyak yg pinisirin:('"
2023-03-18 11:16:07+00:00,1637050244474245120,alan_ndi13,,in,,"b'@pawjisng @produkbuah @dinokuninggms @pandu_azas @convomfs Setelah w baca"" kok kesanya w yg jadi pihak yg seks bebas yak, padahal pacaran aj nggak'"
2023-03-18 11:12:41+00:00,1637049380883816448,HassanH069,,in,,"b'@SinarOnline Lobai dulu curi bini orang, Lobai suka gay seks Apa dia buat? PUS sebenarnya mempromosikan seks bebas dan LGBT @PASPusat @DPPMalaysia Kerajaan sangat baik nie sampai rakyat negeri itu kena pergi ke negeri lain untuk kerje sbb Serba serbi termasuk station bas modern tak ada'"
2023-03-18 10:33:26+00:00,1637039500936515586,Muizzridwan_,,in,,b'@indienas @floridina_forza @AREAJULID Seks bebas sering razia di hotel2 melati kok. Bisa lihat di berita.'
2023-03-18 10:06:19+00:00,1637032678175424514,iamjuwijichu,,in,,b'@18fesss Resiko tertular IMS tetap ada meskipun resikonya lebih kecil dibanding gak pake pengaman. Lebih baik hindari seks bebas. Jaga kesehatan nder jangan suka gituan'
2023-03-18 09:14:00+00:00,1637019509575024640,indienas,,in,,"b'@floridina_forza @AREAJULID Iya juga ya. Kalo ada orang seks bebas terus diingatkan ada aja yg nyamber \xe2\x80\x9curus aja dosamu sendiri, semua orang punya dosa sendiri, dst.\xe2\x80\x9d Tapi begitu makan babi kayak hina banget padahal dibanding berzinah makan babi malah ga ngerugiin orang lain \xf0\x9f\x98\x85'"
2023-03-18 08:48:51+00:00,1637013183444684801,apinkucing,,in,,"b'Jangan ngajakin anak orang ngelakuin ranah seks bebas lah, kaya yg mau tanggung jawab aje'"
2023-03-18 06:42:48+00:00,1636981461613182977,Imade_kun,Indonesia ,in,,"b'Sama cowok yang mana? Hasil seks bebas, lupa nyabut.'"
2023-03-18 06:02:08+00:00,1636971228501270529,oversizepcy,,in,,"b'@tanyakanrl Orang gak pda mikir dampak selanjutnya apa ya. Mau makan babi, mabuk mabukan, seks bebas, kumpul kebo bebas urusan lu dah. Tp jgn di kontenin goblg :('"
2023-03-18 05:56:58+00:00,1636969926236991491,elanurainis,"Jakarta Capital Region, Indone",in,,"b'@tanyarlfes Entah terlalu overthinking, atau memang circle pergaulan kamu banyakan seks bebas ampe ketrigger sama (calon) istri sendiri. Fufufu'"
2023-03-18 04:50:19+00:00,1636953153215275009,pdgboii_,South!,in,,b'@rakanajuzhu Mending seks bebas'
2023-03-18 04:09:49+00:00,1636942962218401792,little_dark9,,in,,b'@18fesss PW karena apa? Kalo seks bebas mah ogah'
2023-03-18 03:50:16+00:00,1636938039254732805,tapasyya_,Location unknown,in,,"b'Narkoboy, seks bebas, tawuran, mabok mabokan miras, rokok, mencuri dan ngutang tp gak bayar'"
2023-03-17 14:43:49+00:00,1636740125618216960,teks_bebas,Sumenep,in,,"b'manusia itu hewan. jadi sebenarnya ""wajar"" kalo pejantan manusia begitu terobsesi dengan seks lalu melakukan banyak cara untuk kawin\xe2\x80\x94termasuk melakukan pemerkosaan dan poligami.\n\nitu by default sebelum akhirnya manusia punya batas\xc2\xb2 moral baru: agama, humanisme, dll.'"
2023-03-17 14:17:31+00:00,1636733503839834112,Lapas_Wirogunan,Jl. Tamansiswa No.6 Yogyakarta,in,,"b'Ditemui terpisah, Ambar menjelaskan bahwa penyuluhan ini penting diberikan. Hal ini dikarenakan terdapat WBP dengan kasus kriminal umum (bukan narkotika) tetapi di luar Lapas menjadi pengguna aktif narkoba dan pelaku seks bebas.\n\nKanwil Kemenkumham DIY Agung Rektono Seto'"
2023-03-17 14:17:30+00:00,1636733499901345797,Lapas_Wirogunan,Jl. Tamansiswa No.6 Yogyakarta,in,,b'Selain itu sikap hidup berupa seks bebas dengan berganti-ganti pasangan juga potensi tertular HIV/AIDS.\n\nKanwil Kemenkumham DIY Agung Rektono Seto'
2023-03-17 13:51:48+00:00,1636727033295413248,s_leemon,Cakung,in,['ITB'],"b'@itbfess Sbnrnya lu sbg mahasiswi #ITB punya intelektual tinggi melihat dengan bijak (alasan yang dibuat- buat) . Tapi kalau masih punya iman, gak ada cara pasti lu tinggalin. Mau apapun agamanya g ada yang halallin seks bebas. Oh itu kan masa lalu, lah karena udah rasain enak (1)'"
2023-03-17 13:25:34+00:00,1636720431054094338,alfaarell,unlabeled,in,,"b'@convomfs hadeh, seks bebas makin merajalela'"
2023-03-17 13:08:34+00:00,1636716155363803136,aulessgo,,in,,"b'@nuggetpedaz Ini lu apadah.. bingung nanggepin nya. Gue setuju sm poin lo bahwa seks bebas ga ada positifnya sama sekali. Tpi poin terakhir lo apa bgt  ?  Maksud lo OKNUM yg \'ngajakin\', OKNUM yg maksa, dan OKNUM yg manipulatif bisa bebas karna ""boys will be boys"" ? begitu?'"
2023-03-17 12:57:48+00:00,1636713445323329537,engkohketer,,in,,b'Inilah Tiga Penyebab Terjadinya Seks Bebas di Kalangan Remaja https://t.co/gt8vqdoK8n'
2023-03-17 04:16:53+00:00,1636582351588446208,gevannysm,Paradis,in,,b'@walixmurid hadeh ini ade ku uname ml nya ... always 24434 jg seks bebas'
2023-03-17 02:28:44+00:00,1636555134649126913,Vodca183,"DKI Jakarta, Indonesia",in,['Cari'],"b'#Cari temen chat ""seks""asional....\nGk cari cakep\nGk cari body bagus\n\nCari yg enak d ajak ngobrol bebas'"
2023-03-17 01:27:08+00:00,1636539633646587904,GagakMengarut,,in,,"b'Maaf, saya betulkan balik.\n\nKesan dari perlembagaan yg mentauhidkan agama islam.\n\nSebenarnya, org islam dlm Malaysia tak tertekan pun, minum arak, seks bebas, main judi, semua dosa mereka ada buat. Tapi, tetap IC Islam.\n\nHari Jumaat pergi masjid sedangkan tak solat 5 waktu.'"
2023-03-17 00:38:03+00:00,1636527281542930432,akubukanako,"DKI Jakarta, Indonesia",in,,"b'@prophetofzorck Yup. Makanya atheisme itu sendiri melanggar paham mereka dimana mereka harus berlandaskan LOGIKA.\n\nFelix Siauw sudah bbrp kali bahas ginian.\n\nTpi yaa atheis indonesia mah banyakan jadi ateis cuma gegara males ibadah, pengen alkohol, seks, dan bebas lah.\nBukan ateis karena logika'"
2023-03-16 17:08:18+00:00,1636414095170887681,Romi_C_Rahman,,in,,"b'@ida_arhma @bundadewi11222 Wkkwkww akun prank, klo mau seks bebas ama tetangga, temen bnyak boss... Lawak'"
2023-03-16 13:15:42+00:00,1636355560445726720,lexociety,,in,,"b'Pdhl anaknya ga salah apa2. Kasian bgt lahir lgsg dapet single parent yang ga mampu membesarkan dia. \n\nKalo serius mencegah seks bebas hrsnya wanti2 laki2 jg kalo sampe anaknya lahir mereka hrs tanggung jawab, kalo ga ya kena hukum. Dg gitu mrk akan mikir 2 kali sblm berbuat.'"
2023-03-16 12:35:43+00:00,1636345497958088710,monilando,"Jakarta, Indonesia",in,,"b'Anak yg jadi pengedar narkoba melakukannya karena ada bandar yg jadi sosok ayah, jadi panutannya.\n\nMungkin itu contoh ekstrem. Tp jadi inget anak penyanyi dangdut baru umur 15 taun dah jadi pengedar.\n\nAnak yg tumbuh tanpa sosok ayah cenderung rentan thdp seks bebas, LGBT, narkoba'"
2023-03-16 10:16:00+00:00,1636310338860912640,devkxx,"East Java, Indonesia",in,,"b'Ada aja ngaku ngaku hamil anak yib0 \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\xa4\xa3 Hidup di dunia nyata plis, makanya mbak pikirannya tuh dipake, visioner lah dikit, lu yang seks bebas giliran hamidun minta tanggung jawab ke idol lu, HEH SEMUT RANGRANG MINTA TANGGUNG JAWAB KE YANG HAMILIN ELU ! BUKAN IDOL LU! https://t.co/Z9D969W3bo'"
2023-03-16 07:59:41+00:00,1636276034650910720,little_dark9,,in,,"b'@tanyakanrl Ngomong kasar, Mabok, Ngerokok, Seks Bebas.\nGa ada keren-kerennya. Tapi kenapa orang2 pd bangga nunjukin di sosmed \xf0\x9f\x99\x83'"
2023-03-16 06:53:56+00:00,1636259486506848257,lolalolapola2,jakarta,in,,"b'@redfleg @memefess Biasanya sih iya karna icelamp tegas memisahkan hitam dan putih yah walo terkadang ""terkesan radikal"" \nCoba berandai-andai icelamp udah g ada di wakanda! \nYakin deh org2 tepar mabok dijalan,seks bebas, LGBT, narkoboy dan hal-hal cacat moral akan jadi normal disini!'"
2023-03-16 04:55:47+00:00,1636229751890411520,dirrradio,,in,,b'@diantaesaa @pakantono @D_Octavian_ Apa korelasinya pilihan childfree sama seks bebas \xf0\x9f\x99\x84'
2023-03-16 04:51:49+00:00,1636228756045201408,diantaesaa,Indonesia,in,,b'@dirrradio @pakantono apa benar antum memilih childfree karena mau fokus seks bebas? @D_Octavian_'
2023-03-16 04:28:02+00:00,1636222770991497223,williamgeraldoy,"Crowded city, Jakarta",in,,b'@pfmcarlos @pandugregorius Seks bebas'
2023-03-15 15:32:14+00:00,1636027531437690880,sencative,Behind You,in,,"b'@jametadalahaku @pramag_ @Ard28265456 @Askrlfess btw lu tuh ngegiring gua menjadi pihak yg setuju dengan seks bebas deh? goblok bgt hahah pdhl jelas gua ok ok aja pacaran krn pubertas (gush bawa dosa, ambigu) tpi klo udh mengarah ke seks bebas ya itu  udh salah lah anj, gua tidak ngomong sebagai pendukung seks bebas blok.'"
2023-03-15 15:19:22+00:00,1636024294152224771,sencative,Behind You,in,,"b'@jametadalahaku @pramag_ @Ard28265456 @Askrlfess gua okay sama yg pacarannya normal, kalo pacarannya seks bebas ya siapa sih yang okay? emg ada yg okay dengan begitu, analogi sama kaya gua okay org beli pisau untuk motong buah, tapi kalo dipake bunuh orang ya ga okay la, trs gua harus melarang orang beli pisau? dsr logika cetek'"
2023-03-15 15:16:37+00:00,1636023603979517954,sencative,Behind You,in,,"b'@jametadalahaku @pramag_ @Ard28265456 @Askrlfess apasih? emg semua orang pacaran pasti hamil? lu tolol apa gmn, yang pacaran blm tentu smuanya seks bebas, kalo yg gay udh pasti tolol. itu bedanya.'"
2023-03-15 15:14:40+00:00,1636023110620311552,sencative,Behind You,in,,b'@jametadalahaku @pramag_ @Ard28265456 @Askrlfess ada gasih komen gua yang membenarkan seks bebas? ada ga yaa? lu ngomong sm siapa yaa? tolol jangan diembat deh :)'
2023-03-15 15:13:58+00:00,1636022935587794944,jametadalahaku,"apapun kapalnya, layarkan saja",in,,"b'@sencative @pramag_ @Ard28265456 @Askrlfess pacaran jaman sekarang itu sering seks bebas, just in case kalo lo udah kelamaan hidup di gua. dan banyak kasus2 ims yg udah di uo sm dokter2 karena pasiennya adalah anak pacaran. lo tolol jgn diborong semua dh kasian gue liatnya'"
